student_id,school,sex,age,address,famsize,pstatus,parent_education,mjob,fjob,subject,studytime,study_time_category,failures,absences,attendance_rate,g1,g2,g3,average_grade,final_grade,pass_fail,performance_category,grade_improvement,risk_status
STU-A8C0AD64,GP,F,17,R,LE3,T,5th to 9th grade,services,services,Portuguese,3,5 to 10 hours,0,0,100.0,11,11,10,10.67,10,Pass,Satisfactory,-1,Low Risk
STU-99ED1429,GP,F,17,U,GT3,T,Secondary Education,services,services,Portuguese,3,5 to 10 hours,0,0,100.0,17,18,17,17.33,17,Pass,Distinction,0,Low Risk
STU-51385447,GP,F,17,U,LE3,T,5th to 9th grade,at_home,at_home,Portuguese,3,5 to 10 hours,0,0,100.0,14,14,15,14.33,15,Pass,Good,1,Low Risk
STU-3DB65053,GP,M,18,U,GT3,T,Higher Education,other,other,Portuguese,3,5 to 10 hours,0,0,100.0,13,14,13,13.33,13,Pass,Satisfactory,0,Low Risk
STU-4567FD41,GP,M,17,U,GT3,T,Secondary Education,other,services,Portuguese,1,<2 hours,0,0,100.0,17,18,17,17.33,17,Pass,Distinction,0,Low Risk
STU-01EB470B,GP,M,17,R,GT3,T,5th to 9th grade,services,other,Portuguese,1,<2 hours,0,2,97.85,11,10,10,10.33,10,Pass,Satisfactory,-1,Low Risk
STU-5D4FC8BB,GP,F,17,U,GT3,T,Higher Education,teacher,teacher,Portuguese,3,5 to 10 hours,0,4,95.7,15,14,15,14.67,15,Pass,Good,0,Low Risk
STU-0953A36D,GP,F,17,U,GT3,T,Secondary Education,at_home,other,Portuguese,1,<2 hours,0,2,97.85,11,12,11,11.33,11,Pass,Satisfactory,0,Low Risk
STU-E8C83903,GP,M,18,U,LE3,T,5th to 9th grade,other,other,Portuguese,4,>10 hours,0,0,100.0,11,11,12,11.33,12,Pass,Satisfactory,1,Low Risk
STU-B41C341C,GP,M,19,R,GT3,T,Secondary Education,at_home,services,Portuguese,1,<2 hours,0,0,100.0,11,10,10,10.33,10,Pass,Satisfactory,-1,Low Risk
STU-DF76F2BF,GP,F,18,U,GT3,T,5th to 9th grade,at_home,other,Portuguese,2,2 to 5 hours,0,2,97.85,10,9,10,9.67,10,Pass,Satisfactory,0,Low Risk
STU-DF3DFD1C,GP,F,17,R,GT3,T,Higher Education,at_home,other,Portuguese,3,5 to 10 hours,0,0,100.0,15,15,15,15.0,15,Pass,Good,0,Low Risk
STU-45E8C5A5,GP,M,18,U,GT3,T,5th to 9th grade,other,other,Portuguese,1,<2 hours,0,6,93.55,15,14,15,14.67,15,Pass,Good,0,Low Risk
STU-CFE96450,GP,F,18,U,GT3,T,Secondary Education,services,services,Portuguese,2,2 to 5 hours,0,8,91.4,10,11,12,11.0,12,Pass,Satisfactory,2,Low Risk
STU-6EDD3247,GP,F,18,U,LE3,T,5th to 9th grade,other,other,Portuguese,2,2 to 5 hours,0,0,100.0,10,9,12,10.33,12,Pass,Satisfactory,2,Low Risk
STU-2DDFB354,GP,F,18,R,GT3,T,5th to 9th grade,at_home,other,Portuguese,4,>10 hours,0,6,93.55,14,13,14,13.67,14,Pass,Good,0,Low Risk
STU-904B8855,GP,F,17,U,GT3,T,Higher Education,services,other,Portuguese,3,5 to 10 hours,0,8,91.4,11,13,14,12.67,14,Pass,Good,3,Low Risk
STU-32AC7410,GP,F,17,U,GT3,T,Secondary Education,other,other,Portuguese,2,2 to 5 hours,0,0,100.0,12,13,15,13.33,15,Pass,Good,3,Low Risk
STU-0638F977,GP,F,18,U,LE3,T,Secondary Education,services,services,Portuguese,4,>10 hours,0,4,95.7,14,14,15,14.33,15,Pass,Good,1,Low Risk
STU-6DF9BB94,GP,F,17,R,GT3,A,Secondary Education,other,other,Portuguese,2,2 to 5 hours,0,0,100.0,14,14,16,14.67,16,Pass,Distinction,2,Low Risk
STU-CD81E3F8,GP,M,18,U,LE3,T,Higher Education,services,other,Portuguese,2,2 to 5 hours,0,6,93.55,16,16,17,16.33,17,Pass,Distinction,1,Low Risk
STU-21DAB688,GP,F,17,U,GT3,A,5th to 9th grade,at_home,at_home,Portuguese,2,2 to 5 hours,0,18,80.65,10,12,14,12.0,14,Pass,Good,4,Medium Risk
STU-732F6983,GP,F,18,U,GT3,T,Secondary Education,at_home,other,Portuguese,3,5 to 10 hours,0,0,100.0,11,12,14,12.33,14,Pass,Good,3,Low Risk
STU-70C171D3,GP,F,18,U,GT3,T,Secondary Education,other,services,Portuguese,3,5 to 10 hours,0,4,95.7,14,16,17,15.67,17,Pass,Distinction,3,Low Risk
STU-3F9ADA08,GP,M,18,R,GT3,T,Higher Education,teacher,services,Portuguese,3,5 to 10 hours,0,4,95.7,15,14,17,15.33,17,Pass,Distinction,2,Low Risk
STU-51027C17,GP,M,18,U,GT3,T,Higher Education,teacher,other,Portuguese,3,5 to 10 hours,0,0,100.0,14,13,14,13.67,14,Pass,Good,0,Low Risk
STU-18F11CAF,GP,F,17,U,GT3,T,Higher Education,health,other,Portuguese,3,5 to 10 hours,0,0,100.0,11,12,13,12.0,13,Pass,Satisfactory,2,Low Risk
STU-018130B7,GP,F,17,U,GT3,T,5th to 9th grade,services,other,Portuguese,2,2 to 5 hours,0,10,89.25,12,15,15,14.0,15,Pass,Good,3,Low Risk
STU-56BC7B44,GP,F,17,U,GT3,T,5th to 9th grade,services,other,Portuguese,2,2 to 5 hours,0,4,95.7,12,16,16,14.67,16,Pass,Distinction,4,Low Risk
STU-444618D6,GP,F,19,U,LE3,A,Secondary Education,at_home,other,Portuguese,1,<2 hours,1,16,82.8,10,11,11,10.67,11,Pass,Satisfactory,1,Medium Risk
STU-4AABC67D,GP,F,17,U,GT3,T,Secondary Education,other,at_home,Portuguese,1,<2 hours,1,6,93.55,10,13,13,12.0,13,Pass,Satisfactory,3,Medium Risk
STU-F7289B8A,GP,F,21,U,LE3,T,Higher Education,other,other,Portuguese,3,5 to 10 hours,2,0,100.0,9,12,12,11.0,12,Pass,Satisfactory,3,Medium Risk
STU-EB0FB275,GP,M,18,U,LE3,T,5th to 9th grade,services,services,Portuguese,2,2 to 5 hours,0,11,88.17,9,11,12,10.67,12,Pass,Satisfactory,3,Medium Risk
STU-8EDE5BB6,GP,M,18,U,LE3,A,Higher Education,other,other,Portuguese,2,2 to 5 hours,0,9,90.32,13,14,15,14.0,15,Pass,Good,2,Low Risk
STU-779DE84C,GP,F,17,U,GT3,T,5th to 9th grade,services,services,Portuguese,2,2 to 5 hours,0,0,100.0,13,17,17,15.67,17,Pass,Distinction,4,Low Risk
STU-35378DB8,GP,M,17,U,LE3,A,Higher Education,health,other,Portuguese,3,5 to 10 hours,0,2,97.85,12,15,15,14.0,15,Pass,Good,3,Low Risk
STU-B7E2FA44,GP,F,18,U,LE3,T,Higher Education,teacher,other,Portuguese,2,2 to 5 hours,0,0,100.0,14,17,17,16.0,17,Pass,Distinction,3,Low Risk
STU-D0168012,GP,M,21,R,LE3,T,Primary (4th grade),at_home,other,Portuguese,2,2 to 5 hours,2,21,77.42,9,10,10,9.67,10,Pass,Satisfactory,1,Medium Risk
STU-729F0FE8,GP,F,20,R,GT3,T,Primary (4th grade),other,other,Portuguese,3,5 to 10 hours,0,8,91.4,11,15,15,13.67,15,Pass,Good,4,Low Risk
STU-B7A13DE6,GP,F,19,U,GT3,T,Higher Education,teacher,other,Portuguese,1,<2 hours,1,5,94.62,9,10,11,10.0,11,Pass,Satisfactory,2,Medium Risk
STU-6BB212A4,GP,M,17,U,LE3,A,Secondary Education,other,other,Portuguese,2,2 to 5 hours,0,10,89.25,16,18,18,17.33,18,Pass,Distinction,2,Low Risk
STU-6B2A4A12,GP,F,18,U,GT3,T,Secondary Education,at_home,other,Portuguese,3,5 to 10 hours,0,5,94.62,14,17,17,16.0,17,Pass,Distinction,3,Low Risk
STU-EB8FDD92,GP,M,18,R,GT3,T,Secondary Education,other,services,Portuguese,1,<2 hours,0,13,86.02,13,14,14,13.67,14,Pass,Good,1,Medium Risk
STU-DBAFA35C,GP,M,19,U,GT3,T,5th to 9th grade,other,other,Portuguese,1,<2 hours,0,10,89.25,7,11,11,9.67,11,Pass,Satisfactory,4,Low Risk
STU-CF21692E,GP,F,18,U,LE3,A,5th to 9th grade,services,other,Portuguese,2,2 to 5 hours,0,10,89.25,14,17,17,16.0,17,Pass,Distinction,3,Low Risk
STU-E68AA01E,GP,F,20,U,GT3,T,Primary (4th grade),other,other,Portuguese,1,<2 hours,1,5,94.62,8,10,10,9.33,10,Pass,Satisfactory,2,Medium Risk
STU-BA407181,GP,F,18,U,GT3,T,Secondary Education,services,other,Portuguese,2,2 to 5 hours,0,4,95.7,10,13,13,12.0,13,Pass,Satisfactory,3,Low Risk
STU-3D74E024,MS,F,16,U,GT3,T,Secondary Education,at_home,other,Portuguese,1,<2 hours,0,11,88.17,10,11,11,10.67,11,Pass,Satisfactory,1,Medium Risk
STU-B9F6153F,MS,F,16,R,GT3,T,5th to 9th grade,other,other,Portuguese,2,2 to 5 hours,0,0,100.0,12,12,12,12.0,12,Pass,Satisfactory,0,Low Risk
STU-B994B8F8,MS,F,15,R,GT3,T,Primary (4th grade),at_home,services,Portuguese,1,<2 hours,1,6,93.55,10,10,10,10.0,10,Pass,Satisfactory,0,Medium Risk
STU-D584C567,MS,F,15,R,GT3,T,Secondary Education,at_home,other,Portuguese,1,<2 hours,0,4,95.7,10,10,11,10.33,11,Pass,Satisfactory,1,Low Risk
STU-2EFC7C13,MS,F,16,R,GT3,T,Secondary Education,at_home,services,Portuguese,2,2 to 5 hours,0,0,100.0,16,17,17,16.67,17,Pass,Distinction,1,Low Risk
STU-CA6DB392,MS,F,15,R,LE3,T,5th to 9th grade,at_home,other,Portuguese,1,<2 hours,0,0,100.0,6,8,9,7.67,9,Fail,At-Risk,3,Medium Risk
STU-0D29ACE6,MS,M,16,R,LE3,A,Higher Education,at_home,other,Portuguese,2,2 to 5 hours,0,5,94.62,10,11,11,10.67,11,Pass,Satisfactory,1,Low Risk
STU-EF9CE1E9,MS,M,16,U,GT3,A,5th to 9th grade,other,other,Portuguese,3,5 to 10 hours,0,0,100.0,10,11,11,10.67,11,Pass,Satisfactory,1,Low Risk
STU-C7925316,MS,F,17,R,GT3,T,Secondary Education,at_home,other,Portuguese,2,2 to 5 hours,1,0,100.0,10,10,10,10.0,10,Pass,Satisfactory,0,Medium Risk
STU-B873EF38,MS,F,17,R,GT3,T,Primary (4th grade),other,other,Portuguese,1,<2 hours,1,0,100.0,6,6,7,6.33,7,Fail,At-Risk,1,High Risk
STU-8FDA26FD,MS,F,15,R,GT3,T,Higher Education,teacher,other,Portuguese,1,<2 hours,0,0,100.0,13,14,14,13.67,14,Pass,Good,1,Low Risk
STU-B6595762,MS,F,16,U,LE3,A,5th to 9th grade,at_home,other,Portuguese,4,>10 hours,0,4,95.7,10,9,11,10.0,11,Pass,Satisfactory,1,Low Risk
STU-85CB0B70,MS,F,15,R,LE3,T,Primary (4th grade),at_home,services,Portuguese,2,2 to 5 hours,0,0,100.0,10,10,10,10.0,10,Pass,Satisfactory,0,Low Risk
STU-9D5086D0,MS,F,15,R,LE3,T,Primary (4th grade),other,services,Portuguese,1,<2 hours,1,4,95.7,6,7,8,7.0,8,Fail,At-Risk,2,High Risk
STU-24817F4F,MS,F,16,R,GT3,T,5th to 9th grade,other,other,Portuguese,1,<2 hours,0,0,100.0,12,11,12,11.67,12,Pass,Satisfactory,0,Low Risk
STU-0138C512,MS,F,17,R,GT3,T,Secondary Education,other,other,Portuguese,1,<2 hours,0,2,97.85,10,11,12,11.0,12,Pass,Satisfactory,2,Low Risk
STU-7C076817,MS,F,15,R,GT3,T,Secondary Education,other,services,Portuguese,1,<2 hours,0,0,100.0,14,16,16,15.33,16,Pass,Distinction,2,Low Risk
STU-E7EEA036,MS,M,16,U,GT3,T,Primary (4th grade),at_home,services,Portuguese,2,2 to 5 hours,0,0,100.0,7,0,0,2.33,0,Fail,At-Risk,-7,Medium Risk
STU-436FB92E,MS,M,17,U,GT3,T,Primary (4th grade),other,other,Portuguese,2,2 to 5 hours,0,4,95.7,8,9,9,8.67,9,Fail,At-Risk,1,Medium Risk
STU-AC17C12B,MS,M,15,R,LE3,T,Higher Education,health,services,Portuguese,2,2 to 5 hours,0,0,100.0,12,13,14,13.0,14,Pass,Good,2,Low Risk
STU-1843ACC9,MS,M,16,R,GT3,T,Higher Education,other,health,Portuguese,2,2 to 5 hours,0,4,95.7,9,10,11,10.0,11,Pass,Satisfactory,2,Low Risk
STU-D7E269E2,MS,M,15,R,GT3,T,Primary (4th grade),other,other,Portuguese,2,2 to 5 hours,0,8,91.4,7,9,9,8.33,9,Fail,At-Risk,2,Medium Risk
STU-2FC18DC6,MS,M,15,U,LE3,T,Secondary Education,at_home,at_home,Portuguese,2,2 to 5 hours,0,0,100.0,11,11,11,11.0,11,Pass,Satisfactory,0,Low Risk
STU-447A2FD5,MS,M,17,R,GT3,T,5th to 9th grade,other,other,Portuguese,1,<2 hours,0,8,91.4,8,10,9,9.0,9,Fail,At-Risk,1,Medium Risk
STU-9324F5A8,MS,F,16,R,GT3,T,Higher Education,teacher,teacher,Portuguese,3,5 to 10 hours,0,6,93.55,16,16,17,16.33,17,Pass,Distinction,1,Low Risk
STU-3F252A0B,MS,F,15,R,GT3,T,5th to 9th grade,other,services,Portuguese,1,<2 hours,0,3,96.77,11,13,13,12.33,13,Pass,Satisfactory,2,Low Risk
STU-EB871326,MS,F,16,R,GT3,T,Secondary Education,other,services,Portuguese,2,2 to 5 hours,0,2,97.85,15,15,15,15.0,15,Pass,Good,0,Low Risk
STU-157F0787,MS,M,16,R,GT3,T,5th to 9th grade,other,other,Portuguese,2,2 to 5 hours,0,0,100.0,10,11,11,10.67,11,Pass,Satisfactory,1,Low Risk
STU-CDFC84CC,MS,F,16,U,GT3,T,5th to 9th grade,other,services,Portuguese,3,5 to 10 hours,1,0,100.0,10,8,8,8.67,8,Fail,At-Risk,-2,High Risk
STU-8549017C,MS,F,15,U,GT3,T,5th to 9th grade,at_home,other,Portuguese,2,2 to 5 hours,0,0,100.0,9,10,9,9.33,9,Fail,At-Risk,0,Medium Risk
STU-BE625528,MS,F,16,U,GT3,T,Primary (4th grade),at_home,other,Portuguese,2,2 to 5 hours,0,0,100.0,13,14,15,14.0,15,Pass,Good,2,Low Risk
STU-76521A69,MS,M,17,R,LE3,T,5th to 9th grade,at_home,services,Portuguese,1,<2 hours,0,4,95.7,10,11,11,10.67,11,Pass,Satisfactory,1,Low Risk
STU-C22EBB74,MS,F,16,R,GT3,T,Primary (4th grade),other,other,Portuguese,4,>10 hours,0,0,100.0,13,10,13,12.0,13,Pass,Satisfactory,0,Low Risk
STU-7DBAAD61,MS,F,16,R,GT3,T,Primary (4th grade),at_home,other,Portuguese,3,5 to 10 hours,0,2,97.85,10,9,10,9.67,10,Pass,Satisfactory,0,Low Risk
STU-2EE22B8A,MS,F,15,R,GT3,T,Primary (4th grade),at_home,other,Portuguese,2,2 to 5 hours,0,1,98.92,11,10,11,10.67,11,Pass,Satisfactory,0,Low Risk
STU-B36D67C7,MS,F,16,R,GT3,T,Primary (4th grade),at_home,other,Portuguese,1,<2 hours,0,0,100.0,13,12,14,13.0,14,Pass,Good,1,Low Risk
STU-7BE533FA,MS,F,15,R,GT3,T,Primary (4th grade),at_home,at_home,Portuguese,2,2 to 5 hours,0,0,100.0,13,14,14,13.67,14,Pass,Good,1,Low Risk
STU-81FA5228,MS,F,15,R,LE3,T,5th to 9th grade,other,other,Portuguese,3,5 to 10 hours,0,2,97.85,14,11,12,12.33,12,Pass,Satisfactory,-2,Low Risk
STU-E1DC7CDD,MS,M,16,R,GT3,T,Primary (4th grade),at_home,other,Portuguese,1,<2 hours,0,6,93.55,11,11,11,11.0,11,Pass,Satisfactory,0,Low Risk
STU-03CF678A,MS,F,18,U,GT3,T,5th to 9th grade,other,other,Portuguese,2,2 to 5 hours,1,9,90.32,9,8,8,8.33,8,Fail,At-Risk,-1,High Risk
STU-E934E2BE,MS,M,15,U,GT3,T,Secondary Education,other,services,Portuguese,1,<2 hours,0,0,100.0,10,9,11,10.0,11,Pass,Satisfactory,1,Low Risk
STU-8160969F,MS,F,16,R,GT3,T,5th to 9th grade,other,services,Portuguese,2,2 to 5 hours,0,1,98.92,14,13,14,13.67,14,Pass,Good,0,Low Risk
STU-1DC34200,MS,M,15,U,GT3,T,5th to 9th grade,health,other,Portuguese,1,<2 hours,0,1,98.92,13,12,13,12.67,13,Pass,Satisfactory,0,Low Risk
STU-0209E917,MS,M,16,U,GT3,T,Higher Education,other,teacher,Portuguese,2,2 to 5 hours,0,0,100.0,13,12,13,12.67,13,Pass,Satisfactory,0,Low Risk
STU-3571D449,MS,F,15,R,GT3,T,Secondary Education,services,other,Portuguese,2,2 to 5 hours,0,4,95.7,13,12,12,12.33,12,Pass,Satisfactory,-1,Low Risk
STU-FAFE17A5,MS,F,16,R,GT3,T,5th to 9th grade,at_home,other,Portuguese,2,2 to 5 hours,1,2,97.85,12,11,12,11.67,12,Pass,Satisfactory,0,Medium Risk
STU-79E49F84,MS,F,16,R,LE3,T,5th to 9th grade,other,other,Portuguese,1,<2 hours,0,0,100.0,14,14,16,14.67,16,Pass,Distinction,2,Low Risk
STU-9219CB18,MS,M,16,U,LE3,T,5th to 9th grade,at_home,services,Portuguese,1,<2 hours,0,4,95.7,10,8,10,9.33,10,Pass,Satisfactory,0,Low Risk
STU-62B79FAE,MS,M,15,R,LE3,T,Secondary Education,at_home,other,Portuguese,1,<2 hours,0,2,97.85,10,11,11,10.67,11,Pass,Satisfactory,1,Low Risk
STU-9BBCFDB0,MS,F,15,U,GT3,T,5th to 9th grade,other,services,Portuguese,3,5 to 10 hours,0,0,100.0,12,13,14,13.0,14,Pass,Good,2,Low Risk
STU-4514A1B9,MS,F,16,R,LE3,T,5th to 9th grade,other,other,Portuguese,1,<2 hours,0,2,97.85,10,8,8,8.67,8,Fail,At-Risk,-2,Medium Risk
STU-D20414C0,MS,M,15,U,GT3,T,Secondary Education,services,services,Portuguese,1,<2 hours,0,11,88.17,12,10,11,11.0,11,Pass,Satisfactory,-1,Medium Risk
STU-0D566072,MS,F,16,R,GT3,T,Primary (4th grade),at_home,other,Portuguese,2,2 to 5 hours,3,0,100.0,7,7,8,7.33,8,Fail,At-Risk,1,High Risk
STU-78EF6D94,MS,F,17,U,GT3,T,5th to 9th grade,other,at_home,Portuguese,1,<2 hours,0,4,95.7,9,9,10,9.33,10,Pass,Satisfactory,1,Low Risk
STU-E93A2B85,MS,F,19,U,GT3,T,Secondary Education,at_home,services,Portuguese,1,<2 hours,1,0,100.0,9,9,10,9.33,10,Pass,Satisfactory,1,Medium Risk
STU-6C286211,MS,F,17,R,GT3,T,5th to 9th grade,at_home,other,Portuguese,1,<2 hours,0,2,97.85,9,10,11,10.0,11,Pass,Satisfactory,2,Low Risk
STU-4D200D13,MS,F,15,R,LE3,T,Primary (4th grade),at_home,other,Portuguese,1,<2 hours,0,0,100.0,9,10,9,9.33,9,Fail,At-Risk,0,Medium Risk
STU-5F670B53,MS,F,16,U,LE3,A,5th to 9th grade,other,other,Portuguese,1,<2 hours,0,6,93.55,7,7,8,7.33,8,Fail,At-Risk,1,Medium Risk
STU-5D9072D7,MS,F,17,R,GT3,T,5th to 9th grade,at_home,other,Portuguese,2,2 to 5 hours,0,0,100.0,11,10,11,10.67,11,Pass,Satisfactory,0,Low Risk
STU-BDA4BEC1,MS,F,16,U,GT3,T,5th to 9th grade,other,services,Portuguese,1,<2 hours,1,1,98.92,9,10,10,9.67,10,Pass,Satisfactory,1,Medium Risk
STU-580CE59D,MS,F,18,R,LE3,A,Secondary Education,other,other,Portuguese,3,5 to 10 hours,2,6,93.55,7,9,10,8.67,10,Pass,Satisfactory,3,Medium Risk
STU-E42AF51B,MS,F,19,U,GT3,T,Primary (4th grade),at_home,services,Portuguese,3,5 to 10 hours,1,6,93.55,7,9,9,8.33,9,Fail,At-Risk,2,High Risk
STU-7EEFAF9D,MS,M,18,R,GT3,T,Primary (4th grade),other,other,Portuguese,1,<2 hours,1,0,100.0,8,9,10,9.0,10,Pass,Satisfactory,2,Medium Risk
STU-DAA46F94,MS,F,18,R,GT3,T,Primary (4th grade),at_home,at_home,Portuguese,1,<2 hours,1,4,95.7,9,11,10,10.0,10,Pass,Satisfactory,1,Medium Risk
STU-A9E6CB46,MS,F,19,U,GT3,T,Primary (4th grade),other,other,Portuguese,2,2 to 5 hours,1,12,87.1,7,8,9,8.0,9,Fail,At-Risk,2,High Risk
STU-BBE60AC9,MS,F,16,R,GT3,A,5th to 9th grade,health,other,Portuguese,2,2 to 5 hours,0,2,97.85,8,10,10,9.33,10,Pass,Satisfactory,2,Low Risk
STU-D9DFF858,MS,F,17,U,GT3,T,Primary (4th grade),other,at_home,Portuguese,1,<2 hours,0,5,94.62,9,9,10,9.33,10,Pass,Satisfactory,1,Low Risk
STU-82AFF7BA,MS,F,16,R,LE3,T,5th to 9th grade,at_home,other,Portuguese,2,2 to 5 hours,0,0,100.0,8,9,9,8.67,9,Fail,At-Risk,1,Medium Risk
STU-68C738CA,MS,F,16,U,GT3,T,Secondary Education,other,other,Portuguese,1,<2 hours,0,0,100.0,14,13,13,13.33,13,Pass,Satisfactory,-1,Low Risk
STU-34F6B20D,MS,F,16,R,LE3,T,Primary (4th grade),services,services,Portuguese,1,<2 hours,0,2,97.85,14,14,14,14.0,14,Pass,Good,0,Low Risk
STU-DB2F25A3,MS,M,17,U,GT3,T,Secondary Education,services,at_home,Portuguese,4,>10 hours,1,0,100.0,10,11,10,10.33,10,Pass,Satisfactory,0,Medium Risk
STU-B9DED09A,MS,F,16,U,GT3,T,5th to 9th grade,other,services,Portuguese,2,2 to 5 hours,0,0,100.0,14,13,14,13.67,14,Pass,Good,0,Low Risk
STU-64DF58A0,MS,F,16,U,GT3,T,5th to 9th grade,services,other,Portuguese,1,<2 hours,0,0,100.0,17,16,16,16.33,16,Pass,Distinction,-1,Low Risk
STU-16B51A22,MS,M,17,U,GT3,T,5th to 9th grade,other,other,Portuguese,1,<2 hours,1,12,87.1,6,7,7,6.67,7,Fail,At-Risk,1,High Risk
STU-7CFBF951,MS,M,16,U,LE3,T,Higher Education,other,other,Portuguese,1,<2 hours,0,8,91.4,14,12,13,13.0,13,Pass,Satisfactory,-1,Low Risk
STU-AE51895D,MS,M,17,R,LE3,T,5th to 9th grade,services,services,Portuguese,4,>10 hours,1,2,97.85,10,8,9,9.0,9,Fail,At-Risk,-1,High Risk
STU-9EEF833D,MS,F,16,U,GT3,T,Primary (4th grade),other,other,Portuguese,4,>10 hours,0,0,100.0,14,14,14,14.0,14,Pass,Good,0,Low Risk
STU-268B85CE,MS,F,19,U,LE3,T,5th to 9th grade,other,other,Portuguese,3,5 to 10 hours,0,0,100.0,12,13,13,12.67,13,Pass,Satisfactory,1,Low Risk
STU-250663B9,MS,F,17,R,GT3,T,Primary (4th grade),at_home,other,Portuguese,1,<2 hours,0,0,100.0,11,11,11,11.0,11,Pass,Satisfactory,0,Low Risk
STU-812E7002,MS,F,20,U,GT3,T,Secondary Education,at_home,services,Portuguese,2,2 to 5 hours,1,8,91.4,11,9,10,10.0,10,Pass,Satisfactory,-1,Medium Risk
STU-DFCB0802,MS,F,17,U,LE3,T,Primary (4th grade),other,services,Portuguese,3,5 to 10 hours,0,0,100.0,11,11,10,10.67,10,Pass,Satisfactory,-1,Low Risk
STU-15058A7B,MS,M,17,R,GT3,T,5th to 9th grade,other,other,Portuguese,1,<2 hours,1,0,100.0,10,9,9,9.33,9,Fail,At-Risk,-1,High Risk
STU-640F0E5A,MS,F,16,R,LE3,T,Primary (4th grade),at_home,other,Portuguese,2,2 to 5 hours,0,0,100.0,16,17,18,17.0,18,Pass,Distinction,2,Low Risk
STU-28887303,MS,F,17,R,GT3,T,5th to 9th grade,other,other,Portuguese,2,2 to 5 hours,0,0,100.0,15,17,17,16.33,17,Pass,Distinction,2,Low Risk
STU-19F7B23F,MS,F,17,U,GT3,A,Primary (4th grade),other,other,Portuguese,2,2 to 5 hours,0,1,98.92,11,9,10,10.0,10,Pass,Satisfactory,-1,Low Risk
STU-B1BF1E1F,MS,F,18,R,GT3,T,Primary (4th grade),at_home,other,Portuguese,2,2 to 5 hours,1,9,90.32,7,7,7,7.0,7,Fail,At-Risk,0,High Risk
STU-ACEA39F2,MS,F,16,U,GT3,T,Secondary Education,other,other,Portuguese,1,<2 hours,0,0,100.0,8,6,8,7.33,8,Fail,At-Risk,0,Medium Risk
STU-30DBE9A6,MS,F,16,U,GT3,T,Secondary Education,services,at_home,Portuguese,1,<2 hours,0,2,97.85,7,6,7,6.67,7,Fail,At-Risk,0,Medium Risk
STU-1F3D2C70,MS,F,18,U,LE3,T,Primary (4th grade),other,at_home,Portuguese,2,2 to 5 hours,0,8,91.4,9,8,10,9.0,10,Pass,Satisfactory,1,Low Risk
STU-04EED6FE,MS,F,16,R,GT3,T,Higher Education,health,teacher,Portuguese,2,2 to 5 hours,0,0,100.0,14,16,16,15.33,16,Pass,Distinction,2,Low Risk
STU-C86E0A3A,MS,F,16,R,LE3,T,5th to 9th grade,other,other,Portuguese,1,<2 hours,0,0,100.0,14,14,15,14.33,15,Pass,Good,1,Low Risk
STU-535B04CA,MS,F,18,U,GT3,A,Higher Education,other,services,Portuguese,2,2 to 5 hours,1,8,91.4,8,5,8,7.0,8,Fail,At-Risk,0,High Risk
STU-B47C2670,MS,M,16,R,GT3,T,5th to 9th grade,other,services,Portuguese,2,2 to 5 hours,0,0,100.0,8,7,0,5.0,0,Fail,At-Risk,-8,Medium Risk
STU-AAF0E6C1,MS,F,16,U,LE3,T,Primary (4th grade),at_home,other,Portuguese,2,2 to 5 hours,0,6,93.55,6,8,8,7.33,8,Fail,At-Risk,2,Medium Risk
STU-02EAF67D,MS,F,16,R,GT3,T,Secondary Education,at_home,services,Portuguese,2,2 to 5 hours,0,0,100.0,8,10,10,9.33,10,Pass,Satisfactory,2,Low Risk
STU-274DFEB7,MS,F,16,U,GT3,T,Higher Education,health,health,Portuguese,2,2 to 5 hours,0,4,95.7,8,8,8,8.0,8,Fail,At-Risk,0,Medium Risk
STU-87DF454F,MS,M,18,U,LE3,T,Higher Education,at_home,health,Portuguese,4,>10 hours,0,2,97.85,5,6,6,5.67,6,Fail,At-Risk,1,Medium Risk
STU-AEFA37D8,MS,F,16,R,LE3,T,Higher Education,at_home,other,Portuguese,2,2 to 5 hours,0,2,97.85,7,9,8,8.0,8,Fail,At-Risk,1,Medium Risk
STU-6398DE35,MS,M,17,U,LE3,T,Higher Education,other,services,Portuguese,3,5 to 10 hours,0,0,100.0,15,14,16,15.0,16,Pass,Distinction,1,Low Risk
STU-92C4B18E,MS,F,17,R,GT3,T,Higher Education,other,other,Portuguese,1,<2 hours,0,1,98.92,13,14,14,13.67,14,Pass,Good,1,Low Risk
STU-34BAAB81,MS,M,16,U,LE3,T,5th to 9th grade,services,services,Portuguese,3,5 to 10 hours,0,0,100.0,10,9,10,9.67,10,Pass,Satisfactory,0,Low Risk
STU-E705E896,MS,F,17,R,GT3,T,5th to 9th grade,at_home,other,Portuguese,1,<2 hours,0,5,94.62,9,9,9,9.0,9,Fail,At-Risk,0,Medium Risk
STU-CF91ABC8,MS,F,16,U,LE3,T,Higher Education,services,services,Portuguese,1,<2 hours,0,1,98.92,11,11,11,11.0,11,Pass,Satisfactory,0,Low Risk
STU-C339223C,MS,M,17,U,GT3,T,Secondary Education,services,services,Portuguese,1,<2 hours,0,8,91.4,7,10,9,8.67,9,Fail,At-Risk,2,Medium Risk
STU-F58FE4FC,MS,M,17,U,GT3,T,Primary (4th grade),at_home,services,Portuguese,2,2 to 5 hours,0,0,100.0,10,10,10,10.0,10,Pass,Satisfactory,0,Low Risk
