student_id,subject,studytime,study_time_category,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,dalc,walc,health,absences,attendance_rate,g1,g2,g3
STU-EE89839B,Portuguese,1,<2 hours,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,5,0,100.0,10,11,11
STU-9581BFE7,Portuguese,3,5 to 10 hours,0,no,yes,yes,no,yes,no,no,no,4,2,3,2,2,3,5,94.62,8,7,8
STU-351B6849,Portuguese,2,2 to 5 hours,0,yes,yes,no,yes,yes,yes,yes,no,5,5,5,1,3,5,0,100.0,8,8,0
STU-3667B78F,Portuguese,2,2 to 5 hours,1,no,yes,no,yes,yes,yes,yes,no,2,3,3,1,2,4,3,96.77,7,6,8
STU-0AA71C46,Portuguese,1,<2 hours,0,no,yes,no,no,yes,yes,no,yes,3,2,2,1,1,5,0,100.0,8,10,9
STU-DE9BC1EC,Portuguese,1,<2 hours,0,no,no,no,no,yes,yes,yes,no,5,5,1,1,1,3,0,100.0,7,10,10
STU-68A811B9,Portuguese,2,2 to 5 hours,2,no,no,no,yes,yes,yes,no,yes,3,4,4,2,2,5,3,96.77,7,8,7
STU-043B6EBC,Portuguese,2,2 to 5 hours,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,1,1,2,97.85,12,13,14
STU-5897478C,Portuguese,1,<2 hours,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,4,0,100.0,11,12,13
STU-9C32EEB7,Portuguese,2,2 to 5 hours,0,no,no,no,no,yes,yes,yes,no,4,4,3,1,2,4,0,100.0,12,13,14
STU-10A807B6,Portuguese,2,2 to 5 hours,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,2,1,0,100.0,18,18,18
STU-0EA9DAA0,Portuguese,1,<2 hours,0,no,yes,no,yes,yes,yes,yes,no,5,4,5,1,1,5,3,96.77,17,17,17
STU-28EA8C2E,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,4,0,100.0,17,18,18
STU-6E3FC053,Portuguese,2,2 to 5 hours,1,no,no,no,yes,yes,yes,no,yes,4,3,3,1,1,4,0,100.0,9,0,0
STU-CC9A0529,Portuguese,1,<2 hours,0,no,yes,no,no,no,yes,no,no,4,1,4,5,5,1,8,91.4,10,11,11
STU-FCAFCAB9,Portuguese,1,<2 hours,0,no,yes,yes,yes,yes,yes,yes,yes,2,5,5,1,1,1,5,94.62,12,13,14
STU-997231E8,Portuguese,1,<2 hours,0,no,no,no,no,no,no,no,no,4,2,3,3,4,4,4,95.7,12,13,14
STU-F8B506FB,Portuguese,2,2 to 5 hours,0,no,yes,no,no,no,yes,yes,yes,1,3,1,1,1,2,4,95.7,8,8,10
STU-24D831E2,Portuguese,3,5 to 10 hours,0,no,no,no,no,yes,yes,yes,yes,5,4,5,1,4,3,0,100.0,11,12,13
STU-5573914D,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,5,3,1,1,1,5,0,100.0,5,0,0
STU-4535D2BE,Portuguese,2,2 to 5 hours,1,no,no,no,no,yes,no,no,no,4,4,2,1,2,2,2,97.85,9,10,10
STU-12458BB7,Portuguese,1,<2 hours,1,no,no,no,no,yes,no,no,no,5,5,5,2,3,2,0,100.0,5,0,0
STU-1402D3DD,Portuguese,4,>10 hours,0,no,no,no,no,yes,yes,yes,yes,4,2,3,3,1,5,0,100.0,18,18,18
STU-38F4ECAE,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,2,2,5,94.62,11,11,12
STU-A2A9BEBF,Portuguese,2,2 to 5 hours,0,no,no,no,no,yes,yes,no,yes,5,2,3,1,2,3,2,97.85,8,10,11
STU-FDBFB6A3,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,no,no,no,4,1,1,1,1,4,0,100.0,11,11,12
STU-8904D551,Portuguese,2,2 to 5 hours,3,no,yes,no,yes,yes,no,no,yes,3,5,4,1,4,1,0,100.0,8,0,0
STU-1E3B7642,Portuguese,3,5 to 10 hours,0,no,no,no,no,yes,yes,yes,yes,4,2,1,1,1,4,5,94.62,14,14,15
STU-3DDAF610,Portuguese,2,2 to 5 hours,1,no,yes,yes,yes,no,yes,yes,yes,4,5,5,1,3,2,4,95.7,10,11,11
STU-9E49539E,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,no,yes,5,3,4,1,1,5,0,100.0,10,10,10
STU-DFE44DDA,Portuguese,2,2 to 5 hours,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,2,5,2,97.85,12,12,12
STU-4061D44D,Portuguese,2,2 to 5 hours,0,no,no,no,no,yes,yes,no,yes,1,2,3,1,2,5,0,100.0,15,14,15
STU-33700E51,Portuguese,1,<2 hours,0,no,no,no,no,no,yes,yes,yes,3,3,2,1,2,3,2,97.85,14,13,14
STU-42CD0E75,Portuguese,3,5 to 10 hours,0,no,no,no,no,yes,yes,yes,no,5,3,2,1,1,4,0,100.0,19,17,18
STU-09B1F892,Portuguese,2,2 to 5 hours,0,no,no,no,no,yes,yes,no,yes,4,3,4,1,4,5,0,100.0,16,15,15
STU-8D860544,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,3,3,6,93.55,13,12,13
STU-C73835A0,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,yes,2,3,4,1,1,1,4,95.7,15,14,15
STU-4A82C4A3,Portuguese,2,2 to 5 hours,0,no,no,no,no,no,yes,no,no,3,2,2,1,2,3,0,100.0,13,13,13
STU-D415BBAC,Portuguese,2,2 to 5 hours,0,no,yes,yes,no,yes,yes,no,no,3,3,4,2,4,3,0,100.0,8,10,9
STU-C96F7513,Portuguese,3,5 to 10 hours,0,no,no,no,no,yes,yes,yes,yes,4,2,2,2,2,5,0,100.0,15,16,16
STU-68EC39A5,Portuguese,1,<2 hours,1,no,yes,no,no,yes,yes,yes,yes,5,2,1,1,2,1,0,100.0,8,8,9
STU-ED2890D4,Portuguese,1,<2 hours,0,no,yes,no,no,yes,yes,yes,yes,5,2,3,1,2,4,0,100.0,10,10,10
STU-ED287E8F,Portuguese,2,2 to 5 hours,0,no,yes,no,no,no,yes,yes,yes,3,2,2,4,2,5,0,100.0,7,5,0
STU-D0DDB203,Portuguese,1,<2 hours,0,no,yes,no,yes,yes,no,yes,yes,4,3,3,2,3,3,3,96.77,9,10,10
STU-48FC5D1C,Portuguese,3,5 to 10 hours,0,no,no,no,yes,yes,yes,no,yes,3,4,3,1,1,3,8,91.4,10,11,12
STU-8645C616,Portuguese,1,<2 hours,0,no,no,no,yes,yes,yes,yes,no,3,5,5,1,3,1,4,95.7,7,8,9
STU-C1D8824B,Portuguese,3,5 to 10 hours,0,no,no,no,no,yes,yes,yes,no,5,4,4,1,1,1,0,100.0,15,17,17
STU-FE883270,Portuguese,3,5 to 10 hours,0,no,no,no,no,yes,yes,yes,no,4,3,2,1,2,4,4,95.7,10,11,12
STU-0D90ABEE,Portuguese,2,2 to 5 hours,1,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,1,3,4,95.7,7,8,9
STU-9A79F1EE,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,no,5,4,3,3,4,2,1,98.92,13,14,14
STU-523CB612,Portuguese,2,2 to 5 hours,0,no,no,no,no,yes,yes,yes,yes,4,1,3,1,2,1,1,98.92,16,16,16
STU-C547C143,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,no,yes,yes,no,4,5,4,2,3,1,10,89.25,8,9,9
STU-8A5579F7,Portuguese,2,2 to 5 hours,0,no,no,no,yes,no,yes,yes,no,3,2,4,1,4,2,4,95.7,17,18,19
STU-84E6366F,Portuguese,1,<2 hours,0,no,no,no,yes,no,yes,yes,yes,4,4,3,1,3,5,0,100.0,7,7,0
STU-06BDF63B,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,no,4,4,3,1,1,3,4,95.7,14,15,16
STU-8717E8F0,Portuguese,1,<2 hours,1,no,no,no,no,yes,yes,no,no,4,3,2,1,3,5,0,100.0,5,8,0
STU-9E51D21F,Portuguese,1,<2 hours,1,no,no,yes,no,yes,yes,no,no,5,4,3,4,3,3,0,100.0,7,7,0
STU-F1CCF36D,Portuguese,3,5 to 10 hours,0,no,no,no,no,yes,yes,no,no,5,3,3,1,3,4,0,100.0,14,17,15
STU-AD83CD91,Portuguese,2,2 to 5 hours,0,no,no,no,no,yes,yes,yes,no,5,5,4,1,1,1,0,100.0,6,9,11
STU-995D869B,Portuguese,1,<2 hours,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,2,2,5,4,95.7,7,9,10
STU-D67573DD,Portuguese,3,5 to 10 hours,1,no,no,no,yes,no,yes,yes,no,5,4,2,1,2,5,4,95.7,10,11,10
STU-6B793CCF,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,4,3,4,1,1,1,4,95.7,15,15,16
STU-FA0CCB2F,Portuguese,1,<2 hours,0,no,no,no,no,no,yes,yes,no,2,4,5,3,4,2,6,93.55,10,10,10
STU-D61AD816,Portuguese,1,<2 hours,0,no,no,no,no,no,yes,yes,no,4,4,1,3,4,5,4,95.7,10,11,11
